"","time","name","chairman","id","party","academic","education_fill","text","agenda","statement_number"
"205",15H 51M 0S,"Josephine Fock",FALSE,"15783","(ALT)",FALSE,"No Academic Eduction","Tak. Det vil sige, at det stadig væk er en ensidig ministerbeslutning, altså både det at skrue op og skrue ned? Jeg er med på det, som ministeren siger, nemlig at der skal en særlig ekstraordinær situation til, men det vil stadig være en ensidig ministerbeslutning, og det betyder altså, at man ikke skal i Folketingssalen for at kunne skrue op, om man så må sige?",NA,292
"206",15H 52M 0S,"Inger Støjberg",FALSE,"182","(V)",FALSE,"No Academic Eduction","Ja!",NA,294
"207",15H 52M 0S,"Mattias Tesfaye",FALSE,"15770","(S)",FALSE,"No Academic Eduction","Den socialdemokratiske og radikale regering indgik for 3-4 år siden en aftale med Liberal Alliance, Venstre, SF, Det Konservative Folkeparti og Dansk Folkeparti om ændringer i reglerne for rekrutteringen af international arbejdskraft. I den forbindelse besluttede vi at lave en ny 3-årig forsøgsordning for udenlandske iværksættere.Vi vil meget gerne have udlændinge med gode ideer til at komme til Danmark og realisere dem. Det kan styrke den danske økonomi og sikre arbejdspladser til både høj og lav. Vi er derfor meget glade for, at vi i dag kan se, at ordningen har været en succes. Vi er også glade for, at regeringen er indstillet på at fortsætte ordningen og udvide den en lille smule, for ellers ville den lukke til nytår, og det ville være ærgerligt.Socialdemokratiet er tilhænger af en stram udlændingepolitik, og vi har derfor deltaget i en række stramninger af udlændingeloven – faktisk siden 1986. De mange stramninger medfører også en risiko for, at Danmark bliver for lukket mod vores omverden, og det ville være skadeligt. Derfor er det vigtigt for os, at vi konstant sikrer os, at det fortsat er muligt for udlændinge at komme til landet og bidrage til vores fællesskab, og den her ordning er en blandt flere, som sikrer det.Det fremgår af lovforslaget, at den nuværende regering ønsker at øge loftet for, hvor mange personer der kan gå sammen om en ansøgning, således at tre personer kan benytte startupordningen. I samme ombæring foreslås det at øge kvoten fra 50 til 75 årligt. Herudover er der foreslået en række andre mindre justeringer af lovgivningen. Vi synes, at det alt sammen virker fornuftigt.",NA,297
"208",15H 54M 0S,"Martin Henriksen",FALSE,"70","(DF)",FALSE,"No Academic Eduction","Tak for det. I 2014 indgik en række partier en aftale om udenlandsk arbejdskraft. Aftalen er sådan set blevet opsagt i forbindelse med det seneste folketingsvalg, og siden hen har et flertal i Folketinget vedtaget en række ændringer, som efter vores opfattelse på fornuftig vis har strammet reglerne i forhold til udenlandsk arbejdskraft.I aftalen indgik som noget nyt et forslag om at indføre en 3-årig forsøgsordning, »Start-up Denmark«, som det så fint hedder, for udenlandske iværksættere, der vil starte selvstændig erhvervsvirksomhed i Danmark. Der blev fastsat en kvote, så der i forsøgsperioden maksimalt kan komme 50 iværksættere ind på ordningen årligt – og i tråd med det tidligere lovforslag foreslår regeringen sjovt nok at hæve endnu en kvote her. Startupordningen trådte i kraft den 1. januar 2015 og udløber her i slutningen af året.For Dansk Folkepartis skyld kunne ordningen sådan set godt stoppe her. Vi har ikke ændret holdning. Vi var også skeptiske, da forslaget første gang kom på bordet, og kompromiset blev så, at man satte en kvote eller loft ind for ordningen, og at man så lod den køre i 3 år. Vi ser fortsat ikke noget behov for ordningen. Vi var skeptiske dengang, og det er vi fortsat. Derfor blev partierne så også enige om, at der skulle være det loft, og at ordningen skulle være midlertidig.Jeg synes, det er svært at argumentere for, at ordningen i stor stil har bidraget til dansk økonomi. Man kan sige, at ordningen tværtimod bidrager til myten om, at Danmark nærmest ville gå i stå, hvis det ikke var for den udenlandske arbejdskraft. Startupordningen er i dag underlagt en kvote, hvorefter maksimalt 50 udlændinge kan komme ind på den. Og som det fremgår af lovforslaget, er kvoten ikke engang blevet opbrugt i de snart 3 år, som ordningen har eksisteret, hvorfor der ikke er behov for at udvide kvoten.Under alle omstændigheder kan Dansk Folkeparti ikke se behovet for at videreføre ordningen, og vi kan ikke se behovet for at udvide den, så flere kan komme ind på den. Derfor er det vores udgangspunkt, at vi stemmer imod, og jeg opfordrer regeringen til at overveje, hvordan vi kan gøre mere for danske iværksættere i stedet for det her, som vel mest kan karakteriseres som noget pjat.",NA,299
"209",15H 54M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","Regeringen ønsker, at Danmark fortsat skal være et foregangsland inden for innovation. Det er især vigtigt i en lille økonomi som vores, at vi formår at tiltrække dygtige internationale iværksættere, som kan skabe succesfulde virksomheder og dermed bidrage til vækst og arbejdspladser i Danmark. Her er startupordningen et rigtig vigtigt redskab, da den potentielt kan bringe både vækst, viden om nye markeder og et internationalt netværk, som også vil gavne det danske iværksættermiljø.Den første periode med startupordningen har vist, at den administrativt er en velfungerende ordning. De justeringer, som regeringen ønsker at lave, er baseret på bl.a. erfaringen fra Styrelsen for International Rekruttering og Integration. Først og fremmest har det vist sig, at antallet på maksimalt to personer, der kan søge opholdstilladelse ved samme forretningsplan, er en barriere for at tiltrække nogle af de bedste. Venstre foreslår derfor at hæve loftet til tre personer, da især techvirksomheder typisk består af tre-fire personer. En udvidelse fra to til tre personer kan potentielt presse den årlige fastlagte kvote på maksimalt 50 udlændinge, så derfor foreslår vi at hæve kvoten til 75. Styrelsens rapport viser også, at gyldighedsperioden for de godkendte forretningsplaner er for kort til, at udlændinge, der ønsker opholdstilladelse, kan nå at etablere sig. Derfor ønsker regeringen at støtte de dygtige og innovative udlændinge, som får godkendt deres forretningsplan. Det gør vi bl.a. ved at give godkendte ansøgere yderligere 3 måneder til at planlægge deres etablering i Danmark.Til slut foreslår regeringen en præcisering af udlændingeloven, således at sekretariatet ved Erhvervsstyrelsen kan afvise mangelfulde forretningsplaner under screeningen, og så udlændinge ved en afvisning ikke kan klage til en anden myndighed. Det forslag skal ses i lyset af de nogle gange meget mangelfulde ansøgninger, som Erhvervsstyrelsen screener. Screeningen har til formål at sikre, at konsulenterne i ekspertpanelet kun bruger deres tid på realistiske og seriøse forretningsideer med udviklingspotentiale. Her skal jeg lige til sidst huske at tilføje, at en afvisning som følge af en screening selvfølgelig ikke udelukker, at man kan søge påny.De justeringer, lovforslaget kommer med til startupordningen, vil sikre, at Danmark fortsat kan tiltrække innovative og kvalificerede udlændinge, som er vigtige for vores økonomi. Derfor støtter Venstre lovforslaget.",NA,301
"210",15H 55M 0S,"Martin Henriksen",FALSE,"70","(DF)",FALSE,"No Academic Eduction","Tak. Jeg kan jo i lovforslaget læse mig til, at det er utrolig vigtigt, at vi kører videre med den her ordning, fordi den har bidraget til dansk økonomi og dansk vækst. Det kan man jo altid sige at ting har bidraget til. Jeg ved ikke, om hr. Marcus Knuth kunne redegøre for, hvordan den her ordning har bidraget til dansk økonomi og til dansk vækst. Hvor mange arbejdspladser er der blevet genereret ved hjælp af den her ordning, hvor danskere er kommet ud på arbejdsmarkedet og har fået noget at tage sig til? Det må der være nogle tal for, når nu man fra regeringens side skriver i lovforslaget, at den her ordning bidrager til dansk økonomi og vækst i Danmark.",NA,303
"211",15H 55M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","I Venstre er vi meget, meget soleklare omkring, at alt, hvad der bidrager til vores økonomi, er positivt, og at folk, der kommer hertil for at arbejde og bidrage, er noget positivt, også selv om det er udlændinge, og også selv om det ikke lige er, hvad Dansk Folkeparti godt kunne ønske sig. I Danmark har vi et meget, meget stort og meget, meget aktivt iværksættermiljø, og det iværksættermiljø har jo altså et tæt, tæt samarbejde med andre iværksættere fra hele verden. Så det, at vi kan være bedre til at tiltrække iværksættere, der kommer hertil, arbejder med danske iværksættere og bidrager til vores økonomi, ser jeg altså udelukkende som en positiv ting.",NA,305
"212",15H 55M 0S,"Martin Henriksen",FALSE,"70","(DF)",FALSE,"No Academic Eduction","Jeg har aldrig rigtig forstået det her med, at bare folk kan få et arbejde, så kan de komme til Danmark. Det der synspunkt har jeg aldrig rigtig forstået, for så er der jo godt nok mange mennesker, der kan komme til Danmark. Der er jo mange mennesker ude i den store verden, som kan finde ud af at arbejde, og gudskelov for det. Men jeg kunne bare godt tænke mig at vide, når nu man skriver i lovforslaget, at det har bidraget til dansk økonomi og vækst osv., hvordan det så præcis er, det har bidraget. For man har en ordning, hvormed man henter folk til Danmark, og de kan komme med nogle kriterier for og nogle forslag til, hvordan de vil starte en virksomhed op i Danmark, og da man etablerede den, var det med den begrundelse, at det var vigtigt, og at det kunne generere vækst og skabe arbejdspladser i det danske samfund. Nu skriver man så i lovforslaget, at det bidrager positivt til dansk økonomi, og så synes jeg, det kunne være relevant at få tallene på bordet. Hvordan har den her ordning f.eks. bidraget til at skabe arbejdspladser i Danmark, vel at mærke til folk, der bor her i forvejen, altså danskere?",NA,307
"213",15H 55M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","Lad mig i første omgang lige præcisere i forhold til det med, at alle, der kommer hertil, får arbejde. Vi stiller selvfølgelig nogle meget, meget høje krav til, præcis hvad det er for et arbejde, man kommer hertil for at bidrage med, og det afhænger af, hvilken del af verden man kommer fra. Så selvfølgelig stiller vi nogle krav. Det er jo ikke sådan, at alle bare kan komme hertil og tage et hvilket som helst arbejde.Derudover vil jeg sige for at svare direkte på spørgsmålet, at vi ser, at der er en efterspørgsel efter det her. Det vil sige, at der er iværksættere, der kommer hertil og bidrager, og det ser jeg i sig selv som positivt. Samtidig strammer vi jo op på ordningen ved at sige, at de mangelfulde ansøgninger, som vi har set, simpelt hen nemmere kan føre til et afslag nu, dvs. til, at personerne ikke kommer hertil.",NA,309
"214",15H 56M 0S,"Pelle Dragsted",FALSE,"15777","(EL)",FALSE,"No Academic Eduction","I Enhedslisten kan vi ikke umiddelbart støtte det fremsatte lovforslag. Det er ikke, fordi vi har noget som helst imod, at der kommer udenlandske iværksættere til Danmark, men fordi vi simpelt hen ikke finder, at der i det fremsatte lovforslag eller i baggrundsmaterialet er foretaget noget, der bare ligner en seriøs evaluering af den her ordning for de seneste år. Og derfor ligger vi sådan set meget på linje med de kritiske bemærkninger, som er kommet i høringssvarene fra de faglige organisationer, særlig fra LO og HK.Der er en lang række spørgsmål, der ganske enkelt ikke er besvaret. Har den her ordning ført til, at vi har fået flere innovative virksomheder, som har bidraget positivt til beskæftigelsen i Danmark, sådan som den tidligere spørger var inde på? Hvor mange af de her forretningsplaner er overhovedet blevet effektueret ved etableringen af en virksomhed? Hvor mange af disse virksomheder har overlevet, og hvor mange er gået ned? I den udstrækning, der er blevet etableret virksomheder, har der så været nogen negative konsekvenser, f.eks. i forhold til lønforhold, herboende iværksætteres muligheder og investeringsmuligheder? Har der været andre afledte negative effekter af det her? Hvordan ser det ud med arbejdsmiljøet i de virksomheder, der er etableret inden for ordningen?Sådan nogle spørgsmål synes jeg det er rimeligt at bede om at få besvaret, før man gør en forsøgsordning permanent. Altså, ideen med en forsøgsordning er vel, at man forsøger noget og så efterfølgende undersøger, om forsøget har haft de effekter, som man håbede det ville have. Og det har man ikke gjort i tilstrækkelig grad i det her tilfælde.Der er jo flere andre ordførere, der har været inde på – og det vil vi sikkert også høre i den videre debat – at det er vigtigt at sikre, at der kan komme folk med gode ideer til Danmark, kvalificeret arbejdskraft, innovation osv. Og det kan man næppe være uenig i, men derfor er det jo alligevel rimeligt nok at spørge sig selv og få lavet nogle analyser af: Hvad er det egentlig, der er behov for? I hvilke brancher? I hvilket omfang? Og det er simpelt hen det, der mangler i det her forslag.Det er jo også sådan, at vi allerede har den fri bevægelighed af arbejdskraft i EU- og EØS-lande, som sikrer fri etableringsret for virksomhederne fra de lande, og der taler vi jo, kan man sige, om et opland på hundredvis af millioner af mennesker.Jeg synes også, det hører med til den her diskussion, at vi desværre har set en lidt bekymrende udvikling, synes jeg, i forhold til konkurs og virksomhedsophør blandt f.eks. iværksættervirksomhederne. Rigtig, rigtig mange er lukkede med rigtig, rigtig store omkostninger for samfundet til følge. Det er jo noget, der er blevet drøftet de seneste uger, fordi nogle journalister har kigget på det. Og der kan man jo godt spørge sig selv: Er vejen så at åbne op for etableringen af endnu flere af den type projekter?Men igen: Hvis det var sådan, at der lå et klart beslutningsgrundlag, og hvis det var sådan, at der lå en klar evaluering af, hvordan det her har virket de seneste år, så kunne det sådan set sagtens være, at vi ville stille os positivt over for det. Men vi synes ærlig talt, det er lidt useriøst, at man ikke har evalueret, hvad der egentlig er kommet ud af det, og hvad det eventuelt kan have haft af både positive og negative konsekvenser.Så derfor er vi som udgangspunkt skeptiske over for forslaget.",NA,311
